observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
17857,1,1,278,Aulocyathus juvenescens,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,17253,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
17885,1,2,279,Aulocyathus matricidus,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,48,17279,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
17886,1,1,279,Aulocyathus matricidus,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,17280,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
17915,1,1,280,Aulocyathus recidivus,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,,17307,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
17914,1,2,280,Aulocyathus recidivus,Robust,Caryophylliidae,Caryophylliidae,1,Global estimate,,,40,48,17306,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
17945,1,1,281,Australocyathus vincentinus,Complex,Turbinoliidae,Turbinoliidae,1,Global estimate,,,40,,17335,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
17944,1,2,281,Australocyathus vincentinus,Complex,Turbinoliidae,Turbinoliidae,1,Global estimate,,,40,48,17334,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
92822,1,54,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100549,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,94.0512885,raw_value,,,,,
17961,1,2,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,57,48,17350,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
111417,1,2,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125864,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,"","","","",""
92823,1,54,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100550,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,22.70877479,raw_value,,,,,
17989,1,2,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,40,48,17378,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
17990,1,1,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,40,,17379,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
109745,1,31,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124192,181,Corallite width minimum,28,mm,15,Image analysis,5,raw_value,"","","","",""
114647,1,2,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,57,48,135034,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
109746,1,31,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124193,182,Corallite width maximum,28,mm,15,Image analysis,7.2,raw_value,"","","","",""
92825,1,54,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100552,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-25.40362082,raw_value,,,,,
92826,1,54,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100553,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,164.95376628,raw_value,,,,,
107892,1,2,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,122339,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
112932,1,31,282,Australogyra zelli,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,127379,90,Colony maximum diameter,29,cm,22,Derived from textual description,200,raw_value,"","","","",""
95321,1,54,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,605,,103048,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,154.58801168,raw_value,,,,,
73709,1,2,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,40,48,70888,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
73682,1,2,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,51,48,70861,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
95318,1,54,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,605,,103045,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,-25.30554951,raw_value,,,,,
95317,1,54,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,605,,103044,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,112.12064639,raw_value,,,,,
73710,1,1,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,40,,70889,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
114590,1,2,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,51,48,134977,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
111825,1,2,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,10,,126272,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,"","","","",""
108082,1,2,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,10,,122529,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
110104,1,31,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,10,,124551,182,Corallite width maximum,28,mm,15,Image analysis,30,raw_value,"","","","",""
110103,1,31,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,10,,124550,181,Corallite width minimum,28,mm,15,Image analysis,17.5,raw_value,"","","","",""
95320,1,54,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,605,,103047,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-40.68846511,raw_value,,,,,
18107,1,2,284,Balanophyllia bairdiana,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17490,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18108,1,1,284,Balanophyllia bairdiana,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17491,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18139,1,2,285,Balanophyllia bayeri,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17520,40,Ocean basin,10,cat,9,Derived from range map,atlantic,expert_opinion,"","","","",
18140,1,1,285,Balanophyllia bayeri,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17521,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18171,1,1,286,Balanophyllia bonaespei,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17551,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18170,1,2,286,Balanophyllia bonaespei,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17550,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18199,1,1,287,Balanophyllia buccina,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17578,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18198,1,2,287,Balanophyllia buccina,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17577,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18229,1,1,288,Balanophyllia capensis,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17607,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18228,1,2,288,Balanophyllia capensis,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17606,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18259,1,1,289,Balanophyllia caribbeana,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17636,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18258,1,2,289,Balanophyllia caribbeana,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17635,40,Ocean basin,10,cat,9,Derived from range map,atlantic,expert_opinion,"","","","",
18288,1,2,290,Balanophyllia carinata,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17664,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18289,1,1,290,Balanophyllia carinata,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17665,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18320,1,2,291,Balanophyllia cedrosensis,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17694,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18321,1,1,291,Balanophyllia cedrosensis,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17695,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18352,1,2,292,Balanophyllia cellulosa,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17724,40,Ocean basin,10,cat,9,Derived from range map,atlantic,expert_opinion,"","","","",
18353,1,1,292,Balanophyllia cellulosa,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17725,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18383,1,1,293,Balanophyllia chnous,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17754,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18382,1,2,293,Balanophyllia chnous,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17753,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18414,1,1,294,Balanophyllia corniculans,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17783,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18413,1,2,294,Balanophyllia corniculans,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17782,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18440,1,2,295,Balanophyllia cornu,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17808,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18441,1,1,295,Balanophyllia cornu,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17809,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18472,1,2,296,Balanophyllia crassiseptum,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17838,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18473,1,1,296,Balanophyllia crassiseptum,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17839,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18504,1,2,297,Balanophyllia crassitheca,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17868,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18505,1,1,297,Balanophyllia crassitheca,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17869,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18540,1,1,298,Balanophyllia cumingii,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17902,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18539,1,2,298,Balanophyllia cumingii,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17901,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18572,1,1,299,Balanophyllia cyathoides,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17932,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18571,1,2,299,Balanophyllia cyathoides,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17931,40,Ocean basin,10,cat,9,Derived from range map,atlantic,expert_opinion,"","","","",
18601,1,2,300,Balanophyllia dentata,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17960,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18602,1,1,300,Balanophyllia dentata,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17961,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18630,1,2,301,Balanophyllia desmophyllioides,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,17987,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18631,1,1,301,Balanophyllia desmophyllioides,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,17988,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18663,1,1,302,Balanophyllia diademata,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,18018,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18662,1,2,302,Balanophyllia diademata,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,18017,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18693,1,1,303,Balanophyllia diffusa,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,18047,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18692,1,2,303,Balanophyllia diffusa,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,18046,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18722,1,2,304,Balanophyllia dineta,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,18075,40,Ocean basin,10,cat,9,Derived from range map,atlantic,expert_opinion,"","","","",
18723,1,1,304,Balanophyllia dineta,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,18076,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18753,1,1,305,Balanophyllia diomedeae,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,18105,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18752,1,2,305,Balanophyllia diomedeae,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,18104,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18783,1,1,306,Balanophyllia dubia,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,18134,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18782,1,2,306,Balanophyllia dubia,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,18133,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18820,1,1,307,Balanophyllia elegans,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,18170,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18819,1,2,307,Balanophyllia elegans,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,18169,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
114836,1,2,307,Balanophyllia elegans,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,167,48,135223,8,Sexual system,10,cat,13,Histology,gonochore,raw_value,,,,,
18794,1,2,307,Balanophyllia elegans,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,167,48,18145,5,Mode of larval development,10,cat,,,brooder,raw_value,"","","","",
18853,1,1,308,Balanophyllia elliptica,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,18201,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18852,1,2,308,Balanophyllia elliptica,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,18200,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
18883,1,1,309,Balanophyllia elongata,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,,18230,41,Zooxanthellate,10,cat,22,Derived from textual description,azooxanthellate,expert_opinion,"","","","",
18882,1,2,309,Balanophyllia elongata,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,40,48,18229,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
110844,1,2,310,Balanophyllia europaea,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,10,,125291,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,"","","","",""
112933,1,31,310,Balanophyllia europaea,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,10,,127380,90,Colony maximum diameter,29,cm,22,Derived from textual description,2,raw_value,"","","","",""
159950,1,126,310,Balanophyllia europaea,Complex,Dendrophylliidae,Dendrophylliidae,531,"Palinuro,Tyrrhenian Sea",40.033341,15.266677,812,787,203808,60,Growth rate,38,mm yr^-1,78,Growth rate estimated from length-age growth functions,0.96,mean,0.02,standard_error,,80,
